arm,entry_date,exit_date,ticker,entry,stop,exit,realized,R,hold_days,reasons,sic2,group_n,group_rank,group_N,leader_rank_1m,leader_N_1m,leader_rank_3m,leader_N_3m,leader_rank_6m,leader_N_6m,etf,etf_rank,etf_N,dvol20,adr20
A4,2021-06-07,2021-06-08,CHK,55.65,54.62,54.5654,-166.35,-1.053,1,stop,13,22.0,2.0,12.0,85.0,474,111.0,469,31.0,453,XLE,11.0,11.0,66409931.78199999,0.03306294942036779
A4,2021-06-14,2021-06-16,CNQ,19.02,18.65,18.6313,-166.3,-1.051,2,stop,13,21.0,1.0,8.0,234.0,403,89.0,398,106.0,381,XLE,11.0,11.0,78137304.23550001,0.024192489887430488
A4,2021-06-15,2021-06-16,CHK,57.05,55.47,55.4184,-162.86,-1.035,1,stop,13,20.0,1.0,8.0,219.0,393,58.0,388,27.0,372,XLE,10.0,11.0,69617613.08,0.027576266602600086
A4,2021-07-01,2021-07-02,OVV,33.37,32.27,32.2377,-162.81,-1.029,1,stop,13,25.0,1.0,11.0,196.0,471,74.0,462,42.0,448,XLE,4.0,11.0,76935706.453,0.04112790920673151
A4,2021-06-23,2021-07-06,AR,14.36,13.93,14.5962,84.38,0.534,13,partial;stop,13,21.0,1.0,9.0,206.0,438,27.0,431,32.0,417,XLE,2.0,11.0,76607287.71650001,0.04785826572896844
A4,2021-07-01,2021-07-06,MRO,14.2,13.8,13.7862,-164.27,-1.034,5,stop,13,25.0,1.0,11.0,294.0,471,90.0,462,47.0,448,XLE,4.0,11.0,238116777.427,0.037686836334411125
A4,2021-07-06,2021-07-07,SNAP,69.75,68.13,68.0619,-287.78,-1.042,1,stop,73,78.0,2.0,10.0,143.0,467,92.0,457,158.0,443,XLK,4.0,11.0,965624161.7835001,0.03948694341428933
A4,2021-07-01,2021-07-08,PAGS,57.01,55.45,54.7852,-226.62,-1.427,7,stop,73,78.0,2.0,11.0,127.0,471,121.0,462,330.0,448,XLK,2.0,11.0,112220074.03599998,0.03236321769821893
A4,2021-07-07,2021-07-08,ZS,227.23,223.27,221.798,-282.31,-1.372,1,stop,73,78.0,1.0,11.0,72.0,473,77.0,463,283.0,449,XLK,3.0,11.0,379431920.711,0.027770622893686737
A4,2021-07-07,2021-07-08,ESTC,151.42,147.21,145.4944,-438.59,-1.407,1,stop,73,78.0,1.0,11.0,128.0,473,83.0,463,328.0,449,XLK,3.0,11.0,98283768.54249999,0.028990923024416065
A4,2021-07-12,2021-07-13,ESTC,153.27,148.76,148.607,-158.65,-1.033,1,stop,73,82.0,2.0,11.0,92.0,470,93.0,459,319.0,445,XLK,4.0,11.0,91414582.2375,0.029472430728287285
A4,2021-07-09,2021-07-14,ALNY,177.71,172.01,171.8397,-158.43,-1.03,5,stop,28,49.0,3.0,11.0,75.0,476,78.0,466,121.0,452,XLV,2.0,11.0,134306331.872,0.032051836153105556
A4,2021-07-09,2021-07-15,SNOW,254.25,249.82,249.5702,-163.93,-1.056,6,stop,73,80.0,1.0,11.0,188.0,476,171.0,466,361.0,452,XLK,3.0,11.0,1020416153.9375,0.03121958147475301
A4,2021-07-20,2021-07-26,ALNY,180.42,174.73,180.6194,5.38,0.035,6,partial;stop,28,36.0,1.0,11.0,88.0,426,46.0,418,199.0,406,XLV,2.0,11.0,119630010.4645,0.03313293690542039
A4,2021-07-22,2021-07-26,DDOG,110.35,109.02,108.911,-152.56,-1.082,4,stop,73,77.0,2.0,11.0,93.0,449,57.0,443,257.0,431,XLK,2.0,11.0,190635982.94849998,0.028304827297574407
A4,2021-07-20,2021-07-27,DOCU,299.05,290.5,300.1552,19.92,0.129,7,partial;stop,73,75.0,2.0,11.0,40.0,426,40.0,418,143.0,406,XLK,3.0,11.0,635010177.086,0.02986738527930769
A4,2021-07-23,2021-07-27,ETSY,208.05,200.02,199.8244,-156.28,-1.025,4,stop,73,76.0,2.0,11.0,40.0,452,283.0,446,313.0,434,XLI,8.0,11.0,497756549.1175,0.03857265282451536
A4,2021-07-28,2021-08-02,DDOG,112.64,109.5,109.3905,-321.95,-1.035,5,stop,73,77.0,2.0,8.0,82.0,401,59.0,394,231.0,382,XLK,4.0,11.0,165141194.24400002,0.03009800942174447
A4,2021-07-30,2021-08-02,PAYC,402.78,397.64,397.2424,-155.12,-1.077,3,stop,73,75.0,1.0,8.0,70.0,411,163.0,405,265.0,397,XLK,3.0,11.0,133323663.3915,0.02477286080714273
A4,2021-08-03,2021-08-04,SNOW,275.27,271.24,270.9688,-163.64,-1.067,1,stop,73,72.0,1.0,9.0,38.0,429,73.0,423,316.0,416,XLK,1.0,11.0,835716617.5345,0.041032580338680666
A4,2021-07-29,2021-08-11,DT,63.61,62.33,63.9045,53.43,0.228,13,partial;stop,73,76.0,1.0,8.0,84.0,406,82.0,398,49.0,388,XLK,4.0,11.0,80322925.4485,0.03162019196946812
A4,2021-08-02,2021-08-16,ZS,240.53,233.22,241.1151,12.28,0.08,14,partial;stop,73,72.0,1.0,8.0,57.0,415,53.0,409,202.0,401,XLK,1.0,11.0,314197373.3125,0.03038186881732415
A4,2021-08-25,2021-09-01,MDB,388.21,382.05,389.6595,43.54,0.236,7,partial;stop,73,88.0,2.0,7.0,138.0,417,66.0,409,216.0,395,XLK,1.0,11.0,187408243.77800003,0.033516012987456635
A4,2021-09-02,2021-09-07,SHOP,158.5,153.93,153.7765,-339.76,-1.034,5,stop,73,84.0,1.0,6.0,220.0,366,85.0,356,88.0,337,XLK,1.0,11.0,1286787358.9785,0.02880158389318707
A4,2021-06-04,2021-09-14,FTNT,44.24,43.48,56.0783,2437.83,15.486,102,close<MA;partial,35,16.0,4.0,13.0,217.0,509,80.0,503,88.0,487,XLK,10.0,11.0,194605518.69899997,0.02546052824891764
A4,2021-09-14,2021-09-20,ZI,67.39,64.86,64.7999,-333.78,-1.026,6,stop,73,73.0,1.0,8.0,133.0,347,36.0,337,56.0,322,XLK,1.0,11.0,207308233.879,0.037433512473584785
A4,2021-08-03,2021-09-29,DDOG,114.31,111.18,136.8182,1125.2,7.18,57,close<MA;partial,73,72.0,1.0,9.0,69.0,429,31.0,423,257.0,416,XLK,1.0,11.0,165105206.88599998,0.03103142898414891
A4,2021-08-25,2021-09-29,LSPD,98.6,98.5,106.3835,934.2,79.036,35,close<MA;partial,73,88.0,2.0,7.0,99.0,417,61.0,409,52.0,395,XLK,1.0,11.0,95558388.0,0.03138061189854899
A4,2021-08-27,2021-09-29,TEAM,357.86,350.99,381.4376,778.14,3.434,33,close<MA;partial,73,89.0,2.0,7.0,26.0,413,23.0,405,39.0,389,XLK,1.0,11.0,406655795.026,0.03290616628590308
A4,2021-09-09,2021-09-29,DASH,203.84,200.8,209.6676,349.44,1.913,20,close<MA;partial,73,74.0,1.0,6.0,91.0,337,32.0,326,47.0,310,XLI,9.0,11.0,625974893.1245,0.039823503704576504
A4,2021-10-25,2021-10-27,EOG,93.59,92.84,92.7472,-109.18,-1.123,2,stop,13,23.0,1.0,10.0,54.0,443,105.0,431,90.0,416,XLE,1.0,11.0,401508000.371,0.032558203623146174
A4,2021-11-01,2021-11-02,CNQ,21.84,21.32,21.2937,-300.35,-1.041,1,stop,13,23.0,1.0,10.0,98.0,417,83.0,406,86.0,391,XLE,1.0,11.0,113232121.608,0.02403656834401387
A4,2021-11-02,2021-11-03,DVN,42.44,41.7,41.6583,-222.68,-1.056,1,stop,13,22.0,1.0,9.0,120.0,402,32.0,393,36.0,376,XLE,1.0,11.0,420885134.3735,0.034500674398978345
A4,2021-11-02,2021-11-03,FANG,114.84,110.83,110.7203,-329.95,-1.028,1,stop,13,22.0,1.0,9.0,135.0,402,65.0,393,83.0,376,XLE,1.0,11.0,278247687.229,0.03494769928848545
A4,2021-10-29,2021-11-04,TNDM,136.24,132.15,127.3725,-691.36,-2.169,6,partial;stop,38,16.0,3.0,10.0,119.0,424,103.0,414,67.0,400,XLV,9.0,11.0,64273706.96,0.029996682970978496
A4,2021-11-22,2021-11-24,SPB,106.59,104.8,104.6952,-166.43,-1.059,2,stop,36,38.0,2.0,11.0,154.0,559,94.0,546,215.0,528,XLK,3.0,11.0,62706630.6735,0.029135092826551606
A4,2021-12-01,2021-12-02,ON,64.1,61.91,60.0998,-288.3,-1.829,1,stop,36,38.0,2.0,14.0,37.0,610,43.0,597,54.0,576,XLK,3.0,11.0,362682745.937,0.034151672235441057
A4,2021-12-03,2021-12-06,ON,65.54,63.15,63.0844,-159.32,-1.026,3,stop,36,40.0,3.0,18.0,61.0,639,35.0,624,39.0,604,XLK,3.0,11.0,353773360.7475,0.036437189786047694
A4,2021-12-13,2021-12-14,QCOM,188.96,183.11,181.0188,-206.44,-1.358,1,stop,36,39.0,2.0,17.0,35.0,646,62.0,628,83.0,610,XLK,3.0,11.0,2249561546.3805,0.03301786119603847
A4,2021-12-23,2021-12-30,PSTG,33.81,32.82,32.7872,-161.18,-1.033,7,stop,35,27.0,4.0,19.0,25.0,719,70.0,708,20.0,694,XLK,1.0,11.0,161280693.486,0.046690278173210614
A4,2021-12-29,2021-12-30,STX,114.4,114.1,113.9859,-42.68,-1.375,1,stop,35,25.0,3.0,17.0,49.0,659,42.0,649,101.0,637,XLK,1.0,11.0,217924458.50050002,0.030198642798375547
A4,2021-12-27,2022-01-04,LRCX,72.06,70.28,72.138,6.53,0.042,8,partial;stop,35,26.0,5.0,18.0,130.0,711,140.0,702,259.0,689,XLI,9.0,11.0,983315866.9495001,0.0345332435622384
A4,2022-01-04,2022-01-06,STX,116.47,113.3,113.1867,-324.69,-1.036,2,stop,35,12.0,2.0,10.0,152.0,485,44.0,477,81.0,463,XLK,1.0,11.0,184945915.5845,0.027486685522895477
A4,2022-01-05,2022-01-06,QCOM,192.87,187.15,184.3355,-230.5,-1.492,1,stop,36,35.0,1.0,11.0,207.0,478,28.0,470,70.0,456,XLK,2.0,11.0,1465463864.948,0.029664090174662795
A4,2022-01-04,2022-01-19,F,22.54,22.42,23.0418,258.63,4.075,15,partial;stop,37,15.0,3.0,10.0,117.0,485,26.0,477,31.0,463,XLY,2.0,11.0,1648239768.9880002,0.03405848853253307
A4,2023-02-02,2023-02-03,FIS,77.6,77.28,76.5534,-157.67,-3.33,1,stop,73,81.0,3.0,13.0,293.0,504,426.0,502,470.0,500,XLI,5.0,11.0,377907108.43850005,0.026064785616431236
A4,2023-02-01,2023-02-08,AVGO,60.23,58.74,60.2768,9.49,0.033,7,partial;stop,36,34.0,2.0,13.0,372.0,494,110.0,492,179.0,490,XLK,6.0,11.0,1286553675.134,0.024686406316240854
A4,2023-02-13,2023-02-17,JBL,83.74,82.34,83.8105,9.29,0.048,4,partial;stop,36,39.0,4.0,15.0,160.0,529,94.0,527,34.0,525,XLK,2.0,11.0,118278283.599,0.02427448460120101
A4,2023-02-15,2023-02-17,GE,67.13,65.79,65.7283,-243.91,-1.049,2,stop,36,38.0,1.0,14.0,284.0,528,69.0,527,37.0,525,XLK,2.0,11.0,552495591.8029746,0.024555213731506844
A4,2023-02-01,2023-02-24,PEN,253.47,250.47,256.1078,118.56,0.877,23,partial;stop,38,33.0,4.0,13.0,235.0,494,31.0,492,10.0,490,XLV,11.0,11.0,76280042.2365,0.03727650502629915
A4,2023-03-30,2023-03-31,SWKS,118.19,116.73,116.3836,-175.03,-1.238,1,stop,36,33.0,2.0,14.0,120.0,611,65.0,611,183.0,608,XLK,2.0,11.0,188918614.54549998,0.02686262681134432
A4,2023-03-30,2023-04-03,FSLR,218.85,212.54,212.3275,-319.54,-1.034,4,stop,36,33.0,2.0,14.0,15.0,611,42.0,611,37.0,608,XLK,2.0,11.0,590990282.6559999,0.03638518067776544
A4,2023-03-30,2023-04-04,JBL,85.79,85.03,84.945,-112.66,-1.113,5,stop,36,33.0,2.0,14.0,156.0,611,111.0,611,62.0,608,XLK,2.0,11.0,116884890.16,0.02502868398188022
A4,2023-03-30,2023-04-05,CRM,197.97,195.49,195.2945,-155.05,-1.079,6,stop,73,95.0,3.0,14.0,20.0,611,32.0,611,137.0,608,XLK,2.0,11.0,1827814743.3425,0.026213797893621847
A4,2023-03-30,2023-04-05,HUBS,416.11,414.12,413.7059,-64.79,-1.209,6,stop,73,95.0,3.0,14.0,92.0,611,33.0,611,55.0,608,XLK,2.0,11.0,229597760.31,0.03580114408478865
A4,2023-03-31,2023-04-05,GE,75.85,75.27,75.1921,-100.69,-1.13,5,stop,36,33.0,2.0,14.0,46.0,590,39.0,590,17.0,587,XLK,1.0,11.0,830753460.3003852,0.02512853770397176
A4,2023-03-31,2023-04-05,MELI,1275.15,1266.12,1264.8589,-92.66,-1.14,5,stop,73,95.0,3.0,14.0,118.0,590,35.0,590,53.0,587,XLI,5.0,11.0,559766732.3445,0.03340729951626377
A4,2023-04-04,2023-04-05,CRWD,138.47,135.73,135.2346,-181.09,-1.181,1,stop,73,91.0,4.0,15.0,59.0,581,73.0,581,499.0,578,XLK,2.0,11.0,770016787.731,0.03775102815041863
A4,2023-04-12,2023-04-17,Z,45.6,44.95,44.91,-162.46,-1.07,5,stop,73,76.0,2.0,13.0,65.0,480,109.0,480,38.0,477,XLI,9.0,11.0,86553321.249,0.033707731168334185
A4,2023-04-13,2023-04-19,META,217.16,215.69,213.2585,-202.72,-2.658,6,stop,73,77.0,1.0,12.0,33.0,470,17.0,470,33.0,467,XLK,1.0,11.0,5376991009.745,0.026253861767040303
A4,2023-04-18,2023-04-19,TTD,63.14,61.49,60.8691,-209.21,-1.376,1,stop,73,63.0,2.0,9.0,166.0,362,34.0,361,137.0,360,XLK,1.0,11.0,161077250.419,0.03391274909559895
A4,2023-04-18,2023-04-19,DT,43.15,42.82,42.7772,-99.25,-1.129,1,stop,73,63.0,2.0,9.0,77.0,362,64.0,361,101.0,360,XLK,1.0,11.0,76587042.765,0.02544564517597899
A4,2023-04-17,2023-04-25,SHOP,48.8,46.95,46.8996,-155.73,-1.025,8,stop,73,66.0,1.0,9.0,153.0,395,43.0,394,22.0,392,XLK,1.0,11.0,614434677.8855001,0.037955257324370675
A4,2023-04-12,2023-04-27,ALGN,342.72,331.73,328.8716,-180.06,-1.26,15,partial;stop,38,14.0,4.0,13.0,123.0,480,25.0,480,33.0,477,XLV,5.0,11.0,259379612.0935,0.03356482389979073
A4,2023-06-05,2023-06-07,IMGN,14.92,14.8,14.7902,-98.66,-1.129,2,stop,28,28.0,2.0,9.0,102.0,413,3.0,412,6.0,411,XLV,5.0,11.0,93378919.002,0.05427805626455331
A4,2023-06-06,2023-06-08,APLS,92.7,90.0,89.91,-156.39,-1.033,2,stop,28,26.0,2.0,8.0,211.0,406,29.0,404,24.0,402,XLV,4.0,11.0,113113113.948,0.03339608108720817
A4,2023-06-09,2023-06-12,LTHM,26.4,25.9,25.8741,-158.25,-1.052,3,stop,28,27.0,1.0,8.0,187.0,412,93.0,410,220.0,408,XLB,9.0,11.0,78067381.615,0.03330345242297672
A4,2023-06-13,2023-06-14,APLS,93.57,90.76,90.6692,-153.92,-1.032,1,stop,28,27.0,2.0,8.0,280.0,406,49.0,404,28.0,403,XLV,6.0,11.0,100266325.562,0.032533794949069446
A4,2023-06-13,2023-06-22,LTHM,26.55,26.11,26.608,21.21,0.141,9,partial;stop,28,27.0,2.0,8.0,287.0,406,102.0,404,201.0,403,XLB,7.0,11.0,71165544.985,0.034053825824142056
A4,2023-06-30,2023-07-03,HUBS,535.66,519.0,518.481,-309.13,-1.031,3,stop,73,78.0,1.0,9.0,306.0,407,98.0,406,41.0,405,XLK,1.0,11.0,269068171.561,0.03583648730374346
A4,2023-05-31,2023-07-07,TTD,70.11,68.53,75.2593,489.18,3.259,37,close<MA;partial,73,80.0,3.0,10.0,120.0,437,55.0,437,53.0,435,XLK,1.0,11.0,289204565.739,0.036567976311908654
A4,2023-07-07,2023-07-19,ALB,233.97,227.36,236.6728,121.68,0.409,12,partial;stop,28,26.0,1.0,9.0,92.0,337,155.0,337,205.0,336,XLB,7.0,11.0,400495361.7955,0.02825215435018305
A4,2023-07-11,2023-07-19,TOST,23.77,23.07,23.8065,14.14,0.047,8,partial;stop,73,70.0,2.0,7.0,164.0,333,59.0,333,118.0,332,XLK,2.0,11.0,140876555.5545,0.036371330051195236
A4,2023-07-11,2023-07-21,MTCH,44.54,43.55,45.4703,236.08,0.931,10,partial;stop,73,70.0,2.0,7.0,95.0,333,112.0,333,221.0,332,XLK,2.0,11.0,211780427.8985,0.028329999175141025
A4,2023-06-15,2023-07-24,META,276.85,271.42,292.3163,417.68,2.851,39,close<MA;partial,73,88.0,1.0,8.0,128.0,423,62.0,421,10.0,419,XLK,1.0,11.0,5555939540.3395,0.026129725232213567
A4,2023-07-18,2023-07-24,ANET,42.66,42.21,42.1641,-140.65,-1.094,6,stop,35,12.0,2.0,8.0,232.0,317,211.0,317,75.0,316,XLK,1.0,11.0,436232613.42349994,0.02706166437949613
A4,2023-07-11,2023-07-27,BILL,120.12,118.07,126.2329,574.61,2.982,16,close<MA;partial,73,70.0,2.0,7.0,141.0,333,29.0,333,148.0,332,XLK,2.0,11.0,161006222.93249997,0.036253624398275494
A4,2023-07-27,2023-08-01,UBER,48.05,46.61,46.5599,-319.93,-1.032,5,stop,73,60.0,3.0,9.0,206.0,307,44.0,305,44.0,304,XLI,4.0,11.0,949818691.2455,0.03000037805211187
A4,2023-07-28,2023-08-02,ACLS,193.8,186.41,186.2245,-318.32,-1.025,5,stop,35,14.0,2.0,9.0,187.0,333,50.0,331,36.0,330,XLI,4.0,11.0,85369621.114,0.038145544613146516
A4,2023-08-01,2023-08-02,CRWD,163.57,159.02,158.861,-320.45,-1.035,1,stop,73,67.0,2.0,8.0,130.0,346,96.0,344,48.0,343,XLK,1.0,11.0,504682442.6240001,0.03307831884224736
A4,2023-07-10,2023-08-03,DDOG,101.6,97.85,107.0578,436.51,1.455,24,close<MA;partial,73,70.0,2.0,7.0,260.0,333,33.0,333,81.0,332,XLK,2.0,11.0,334181916.5585,0.036907972683519565
A4,2023-07-11,2023-08-07,DASH,79.26,77.39,83.131,553.67,2.071,27,close<MA;partial,73,70.0,2.0,7.0,94.0,333,86.0,333,62.0,332,XLI,3.0,11.0,219944822.958,0.02780584022422995
A4,2023-08-04,2023-08-08,MTDR,58.06,56.97,56.8231,-242.04,-1.135,4,stop,13,22.0,2.0,8.0,109.0,385,118.0,381,256.0,380,XLE,4.0,11.0,99749851.69350001,0.036060773414588854
A4,2023-08-07,2023-08-08,HBAN,12.34,12.18,12.038,-280.28,-1.884,1,stop,60,22.0,1.0,8.0,94.0,394,140.0,391,316.0,389,XLF,5.0,11.0,158621228.2685,0.024007392268579657
A4,2023-08-07,2023-08-08,RF,20.87,20.64,20.3197,-301.5,-2.388,1,stop,60,22.0,1.0,8.0,82.0,394,129.0,391,267.0,389,XLF,5.0,11.0,141920101.7385,0.02420070539786827
A4,2023-08-09,2023-08-10,MTDR,59.76,58.83,58.7712,-160.14,-1.063,1,stop,13,21.0,2.0,8.0,71.0,395,104.0,393,205.0,391,XLE,5.0,11.0,94248977.842,0.03584814591355782
A4,2023-08-09,2023-08-14,NOV,20.71,20.32,20.2997,-158.24,-1.052,5,stop,35,16.0,1.0,8.0,43.0,395,111.0,393,276.0,391,XLI,4.0,11.0,84319928.664,0.03192729714865204
A4,2023-08-09,2023-08-15,HAL,40.14,39.86,39.8211,-88.22,-1.145,6,stop,13,21.0,2.0,8.0,100.0,395,91.0,393,167.0,391,XLE,5.0,11.0,345888358.6075,0.02536017188999985
A4,2023-08-08,2023-08-18,EQT,42.95,41.7,42.4775,-56.58,-0.378,10,partial;stop,13,20.0,3.0,9.0,167.0,389,113.0,387,57.0,385,XLE,6.0,11.0,242104396.63200003,0.029245533125421358
A4,2023-08-31,2023-09-05,SWN,6.76,6.64,6.6334,-158.31,-1.057,5,stop,13,10.0,1.0,6.0,52.0,294,36.0,293,94.0,292,XLE,1.0,11.0,118237074.59850001,0.026425176557265152
A4,2023-08-30,2023-09-11,MTDR,62.5,61.51,61.4485,-158.09,-1.062,12,stop,13,14.0,2.0,7.0,22.0,316,40.0,315,120.0,314,XLE,1.0,11.0,73697120.33500001,0.02779178321845418
A4,2023-11-14,2023-11-15,NTNX,39.74,39.13,39.0909,-158.96,-1.064,1,stop,73,85.0,1.0,10.0,210.0,469,13.0,467,27.0,466,XLK,1.0,11.0,63132989.850999996,0.027902542876771824
A4,2023-11-06,2023-12-01,DELL,70.84,69.76,71.2681,58.54,0.395,25,partial;stop,35,27.0,2.0,11.0,186.0,500,8.0,498,31.0,497,XLK,1.0,11.0,302399346.0625,0.024981896864854813
A4,2023-12-04,2023-12-05,DASH,97.09,95.57,95.473,-185.61,-1.063,1,stop,73,71.0,2.0,8.0,81.0,317,58.0,316,34.0,316,XLI,7.0,11.0,431155359.0125,0.032223254715140266
A4,2023-12-13,2024-01-02,ZS,212.55,210.05,214.5299,104.81,0.79,20,partial;stop,73,60.0,2.0,6.0,97.0,288,36.0,288,41.0,287,XLK,1.0,11.0,539005054.2075,0.0315154214909059
A4,2024-01-02,2024-01-03,FHN,14.51,14.1,14.0837,-314.69,-1.034,1,stop,60,14.0,2.0,7.0,190.0,329,103.0,329,85.0,329,XLF,3.0,11.0,120345920.96000001,0.028376520741492946
A4,2023-11-29,2024-01-04,PINS,32.79,32.69,35.777,1020.6,29.041,36,close<MA;partial,73,67.0,1.0,6.0,38.0,326,44.0,325,44.0,325,XLK,1.0,11.0,412399402.18450004,0.0271194178979453
A4,2023-12-13,2024-01-04,FOUR,68.24,65.93,70.9106,347.41,1.158,22,close<MA;partial,73,60.0,2.0,6.0,124.0,288,47.0,288,123.0,287,XLI,2.0,11.0,72957183.964,0.033812582798539645
A4,2024-01-05,2024-01-08,KEY,14.89,14.49,14.4725,-311.73,-1.036,3,stop,60,13.0,2.0,7.0,131.0,320,51.0,320,27.0,317,XLF,2.0,11.0,198827397.4135,0.02738572846560599
A4,2024-02-09,2024-02-12,SRPT,128.13,126.33,126.2037,-177.04,-1.07,3,stop,28,27.0,3.0,9.0,130.0,376,41.0,376,109.0,374,XLV,5.0,11.0,126044263.035,0.030423951513155807
A4,2024-02-07,2024-02-13,CRWD,308.08,306.71,306.4033,-60.28,-1.224,6,stop,73,67.0,3.0,9.0,29.0,360,29.0,360,12.0,359,XLK,1.0,11.0,943254585.4549999,0.029268358240079166
A4,2024-02-08,2024-02-13,FICO,1308.45,1283.23,1268.4103,-320.29,-1.588,5,stop,73,69.0,2.0,9.0,72.0,361,86.0,361,40.0,359,XLI,4.0,11.0,231299116.4745,0.0246606624878122
A4,2024-02-06,2024-02-16,DASH,110.6,108.23,112.4358,185.37,0.774,10,partial;stop,73,67.0,2.0,9.0,62.0,356,157.0,356,74.0,355,XLI,4.0,11.0,328745484.8035,0.028671336579935
A4,2024-02-15,2024-02-16,SYF,39.92,39.47,39.4305,-145.83,-1.087,1,stop,61,11.0,1.0,10.0,196.0,408,134.0,408,157.0,406,XLF,2.0,11.0,179533381.275,0.024695240060662038
A4,2024-02-08,2024-02-20,PATH,24.42,23.48,23.4521,-315.99,-1.025,12,stop,73,69.0,2.0,9.0,154.0,361,76.0,361,43.0,359,XLK,1.0,11.0,186311386.27949998,0.038846456747598145
A4,2024-02-16,2024-02-20,SRPT,140.2,136.21,134.2057,-461.57,-1.503,4,stop,28,31.0,3.0,10.0,225.0,416,50.0,416,212.0,414,XLV,3.0,11.0,119460933.48499998,0.02844689693720861
A4,2024-02-07,2024-02-21,CYBR,246.06,240.66,241.9165,-190.41,-0.767,14,partial;stop,73,67.0,3.0,9.0,67.0,360,89.0,360,28.0,359,XLK,1.0,11.0,130634423.428,0.026886980165062847
A4,2024-02-20,2024-02-21,APLS,69.46,67.25,67.0629,-160.9,-1.085,1,stop,28,35.0,2.0,9.0,199.0,423,73.0,423,15.0,421,XLV,2.0,11.0,97665647.054,0.038136542760269114
A4,2024-02-26,2024-02-27,APLS,69.87,67.92,67.8521,-155.36,-1.035,1,stop,28,34.0,1.0,8.0,227.0,409,86.0,409,38.0,409,XLV,2.0,11.0,87773990.2145,0.03531020557720273
A4,2024-02-26,2024-02-28,ELAN,16.57,16.14,16.1202,-156.18,-1.037,2,stop,28,34.0,1.0,8.0,114.0,409,82.0,409,93.0,409,XLV,2.0,11.0,70699904.93249999,0.026265697980903162
A4,2024-02-22,2024-03-05,EFX,261.17,259.09,262.1664,42.81,0.478,12,partial;stop,73,80.0,2.0,9.0,201.0,416,139.0,416,103.0,415,XLK,5.0,11.0,211089397.3915,0.02606459877777826
A4,2024-03-04,2024-03-05,NVT,69.47,68.95,68.7112,-122.07,-1.467,1,stop,35,17.0,3.0,9.0,144.0,409,132.0,409,151.0,409,XLI,1.0,11.0,98565497.6125,0.02534874024034255
A4,2024-02-08,2024-03-08,CRSP,67.4,64.29,79.5113,1199.28,3.897,29,close<MA;partial,28,26.0,3.0,9.0,126.0,361,137.0,361,60.0,359,XLV,5.0,11.0,114937632.69350001,0.04612583760121558
A4,2024-03-13,2024-03-14,ALGN,322.15,315.0,314.685,-253.87,-1.044,1,stop,38,30.0,3.0,9.0,206.0,413,61.0,412,324.0,412,XLV,5.0,11.0,189486750.8365,0.026312033496527887
A4,2024-03-14,2024-03-20,WFRD,113.78,111.57,113.6163,-16.23,-0.076,6,partial;stop,35,16.0,1.0,7.0,85.0,394,95.0,393,193.0,393,XLI,3.0,11.0,82923937.643,0.03551175913147751
A4,2024-03-25,2024-03-27,WFRD,117.67,117.12,117.0029,-62.95,-1.212,2,stop,35,18.0,2.0,6.0,142.0,382,111.0,380,177.0,380,XLI,2.0,11.0,77434902.237,0.031456017790646336
A4,2024-04-02,2024-04-11,WFRD,121.24,119.61,119.4904,-157.57,-1.073,9,stop,35,15.0,1.0,7.0,67.0,346,100.0,345,162.0,344,XLI,4.0,11.0,72186480.692,0.030681713166044268
A4,2024-04-03,2024-04-12,DELL,122.14,117.66,121.3685,-25.53,-0.173,9,partial;stop,35,13.0,1.0,8.0,232.0,340,23.0,339,50.0,338,XLK,6.0,11.0,910972514.0105,0.037181344684934635
A4,2024-04-11,2024-04-12,PSTG,55.02,53.4,53.3466,-151.05,-1.033,1,stop,35,11.0,1.0,7.0,172.0,315,40.0,314,82.0,314,XLK,6.0,11.0,159376516.615,0.03243978494657046
A4,2024-05-09,2024-05-22,AEM,67.87,66.65,68.0854,26.55,0.179,13,partial;stop,10,11.0,3.0,11.0,86.0,437,47.0,432,169.0,430,XLB,3.0,11.0,213978618.876,0.02483185494376535
A4,2024-05-23,2024-05-30,WDC,75.93,73.85,76.0383,16.19,0.054,7,partial;stop,35,15.0,2.0,7.0,169.0,364,57.0,359,69.0,357,XLK,6.0,11.0,455899063.3644999,0.03487111664036975
A4,2024-05-08,2024-06-03,WPM,54.5,53.17,55.4314,101.97,0.695,26,close<MA;partial,10,11.0,3.0,11.0,77.0,432,151.0,427,248.0,426,XLB,3.0,11.0,107353360.225,0.029005494925474468
A4,2024-06-03,2024-06-04,LNTH,83.0,81.84,81.7582,-169.29,-1.07,1,stop,28,27.0,2.0,6.0,56.0,333,52.0,328,175.0,326,XLV,9.0,11.0,66625606.07075,0.029575607180608116
A4,2024-05-08,2024-06-05,KGC,6.88,6.78,7.7722,1359.08,9.242,28,close<MA;partial,10,11.0,3.0,11.0,92.0,432,98.0,427,236.0,426,XLB,3.0,11.0,113078764.402,0.03356122781749128
A4,2024-06-12,2024-06-13,ELAN,18.73,18.27,17.8821,-507.12,-1.827,1,stop,28,24.0,2.0,7.0,94.0,338,87.0,333,81.0,331,XLV,8.0,11.0,71607030.6275,0.0247457260369331
A4,2024-06-17,2024-06-20,QCOM,218.58,213.4,213.1866,-274.98,-1.041,3,stop,36,40.0,2.0,8.0,53.0,355,46.0,350,55.0,348,XLK,1.0,11.0,2097870747.8305001,0.028034107328117557
